DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
MEX;SMR;12,71;308,43;1220383,48
MEX;SMR;1,86;203,71;806031,57
MEX;SMR;130,33;6579,27;26032592,36
MEX;SMR;191,32;5128,09;20290621,38
MEX;SMR;487,81;10580,74;41865448,8
MEX;SMR;505,18;4460,32;17648415,76
MEX;SMR;477;342,32;1354478,07
MEX;SMR;300;211,56;837092,14
MSR;CTG;1110,88;4814,93;18640760,68
NIC;CTG;2480;5000,9;19996148,65
NIC;CTG;6021,95;83619,77;334354486,5
NIC;CTG;79360;7528,5;30102782,53
NIC;CTG;6200;828,68;3313485,26
NIC;CTG;24627;90101,94;355255358,1
NIC;CTG;1720;23460,8;90827314,16
NIC;CTG;1920;25304;102360246,9
NIC;CTG;1352,24;12728,08;50911174,47
NIC;CTG;622,4;4116,96;16467469,47
NIC;CTG;1456,89;19596,82;78385516,28
NIC;CTG;502,2;1990,8;7963020,82
NIC;CTG;1840,32;7594,5;30377316,49
NIC;CTG;306,6;3897,17;15588329,25
NIC;CTG;465,48;3688,13;14752188,06
NIC;CTG;900;2233;8931799,03
NIC;CTG;1200;5755,63;22634532,97
NIC;CTG;20000;3604;14111209,72
NIC;CTG;980;2344,48;9377708,99
NIC;CTG;2467;12935,07;51309813,38
NIC;CTG;87;221,28;856674,45
NIC;CTG;32;782,58;3029719,34
NIC;CTG;31;958,21;3709662,1
NIC;CTG;27;505,08;1955391,96
NIC;CTG;20;166;642660,7
NIC;CTG;17;910,86;3526348,94
NIC;CTG;14;317,66;1229804,8
NIC;CTG;28;254,12;983812,87
NIC;CTG;34;235,1;910177,89
NIC;CTG;13050;219750;872455273,5
NIC;CTG;8,18;30,8;119240,66
NIC;CTG;20;138,2;535034,39
NIC;CTG;8;390,88;1513272,37
NIC;CTG;6;262,14;1014861,9
NIC;CTG;42;284,49;1101388,81
NIC;CTG;36;183,57;710682,07
NIC;CTG;15;24,6;95237,67
NIC;CTG;34;2064,41;7992260,09
NIC;CTG;10;94,3;365077,73
NIC;CTG;3;392,73;1520434,55
NIC;CTG;1;476;1842810,2
NIC;CTG;24;61,44;237861,88
NIC;CTG;20;408,6;1581874,47
NIC;CTG;16,56;62,06;240262,18
NIC;CTG;38;361,64;1400071,17
NIC;CTG;22;6338,1;24537637,24
NIC;CTG;131040;459098,64;1857155000
NIC;CTG;102;25675,44;101239030,2
NIC;CTG;75;15840;62457595,2
NIC;CTG;1481,1;18109,93;72412736,17
NIC;CTG;2221,73;51331,56;205249755,9
NIC;CTG;493,7;6186,7;24737581,81
NIC;CTG;246,85;1942,58;7767425,55
NIC;CTG;1;8192,67;32632633,51
NIC;CTG;15;22890;91174303,5
NIC;CTG;62;10215,74;40690824,78
NIC;CTG;5;9234,59;36782757,15
NIC;CTG;596;1424,26;5730097,07
NIC;CTG;1158;10752,14;43258117,16
NIC;CTG;100100;10255,99;40580490,99
NIC;CTG;100100;2823,01;11169973,04
NIC;CTG;3990;8747;34489683,41
NIC;CTG;464;1019,4;4001929,93
NIC;CTG;90000;9636,13;38456638,49
NIC;CTG;90000;11633,17;46426585,48
NIC;CTG;12500;527,85;2106586
NIC;CTG;963;19630,32;77198000,12
NIC;CTG;573,55;18355,6;73395050,15
NIC;CTG;2;200270;800781597,7
NIC;CTG;3807,6;166971,12;659292146,2
NIC;CTG;49536;45606,56;176563516,7
NIC;CTG;2138;40974,31;161242132,9
NIC;CTG;2370;20466,92;81340022,74
NIC;CTG;40000;6914,82;27542765,28
NIC;CTG;483;5244,71;20771992
NIC;CTG;27;970,11;3801888,03
NIC;CTG;20;316,74;1266931,49
NIC;CTG;28;436;1743960,76
NIC;CTG;53,76;392,4;1569564,68
NIC;CTG;4;205,68;822701,48
NIC;CTG;2;100135;400390798,9
NIC;CTG;72;3701,41;14614906,79
NIC;CTG;10777;47504,78;187821373,5
NIC;CTG;9;8,01;32039,27
NIC;CTG;82;5941,6;23714937,37
NIC;CTG;19;913,5;3576745,3
NIC;CTG;2625;85668,36;335428466,8
NIC;CTG;5558,7;133969,28;524547338
NIC;CTG;1088,2;26777,6;104845818,4
NIC;CTG;596;11366,8;44505909,72
NIC;CTG;9670,8;125768,43;492437483,9
NIC;CTG;19;0,19;743,93
NIC;CTG;150;1,5;5873,14
NIC;CTG;49361;45438,56;178381335,7
NIC;CTG;2894,74;10395,57;40990044,34
NIC;CTG;3543,48;10338,83;40766316,83
NIC;CTG;766,36;2754,45;10860878,97
NIC;CTG;4476,15;8835,07;34836946,02
NIC;CTG;159,26;608,52;2399412,61
NIC;CTG;471,75;1936,09;7634060,95
NIC;CTG;217,44;3134,25;12358441,76
NIC;CTG;2802,6;8803,05;34710690,22
NIC;CTG;402;604,76;2384586,82
NIC;CTG;3800;55100;218017476
NIC;CTG;1200;31800;125824968
NOR;CTG;21065,42;57635,02;229568929,9
NOR;CTG;21641,1;59269,66;229459525,2
NOR;CTG;1250;11000;43983610
NOR;CTG;1;15919,75;63655279,57
NOR;CTG;2440;41332,8;164954244,9
NOR;CTG;20981;82611,19;326872652,1
NOR;CTG;105007;405072;1619684443
NOR;CTG;83934;330484,13;1316153048
NZL;CTG;20020;86486,4;340115551,8
NZL;CTG;19293;75815,7;301936025,3
NZL;CTG;13472,08;287797,06;1148180761
NZL;CTG;7320;14992,8;59969850,62
NZL;CTG;4;8;31999,28
NZL;CTG;10;150;599986,5
NZL;CTG;19360;80261,6;319641822
NZL;CTG;5728;45274,3;181029741,3
OMN;CTG;457;10104,3;40240374,75
OMN;CTG;2493,5;29127;115998277,5
OMN;CTG;744,5;13330,8;53089911
NLD;CTG;115536;197256,91;764058188,2
NLD;CTG;23064;47254,51;188947630,8
NLD;CTG;13224;38546,28;151473869,1
NLD;CTG;3903,4;21226,8;84535731
NLD;CTG;46272;75085,06;293836902,2
NLD;CTG;11593,85;35072,1;135779881,5
NLD;CTG;203424;417075,95;1655156961
NLD;CTG;60620,32;215300,09;848682587,9
NLD;CTG;18640;3151,2;12608272,24
NLD;CTG;458040;79936,35;320008941,2
NLD;CTG;24180;5924,1;23833898,35
NLD;CTG;89472;172328,07;684392303,4
NLD;CTG;23280;48365,57;193021186
NLD;CTG;108;658,8;2629191,74
NLD;CTG;39064;139729,79;551698765,3
NLD;CTG;453;1434,5;5675972,22
NLD;CTG;9368,5;51522,79;204840509,2
NLD;CTG;20980;97870,31;390458495,3
NLD;CTG;8383,32;24000,6;94384519,55
NLD;CTG;4404,96;11808;46436022,72
NLD;CTG;46000;10580;42798427,6
NLD;CTG;327,52;89;350000,51
NLD;CTG;327,52;59;232022,81
NLD;CTG;4158;11758,92;44943180,18
NLD;CTG;23424;46852,45;186982505,7
NLD;CTG;24000;51840;203865465,6
NLD;CTG;24843,08;59158,09;232396764,1
NLD;CTG;108;658,8;2629191,74
NLD;CTG;582;1843;7355191,84
NLD;CTG;1429,8;7956,8;31754633,98
NLD;CTG;15286;129116,52;510883081,7
NLD;CTG;40000;198000;791704980
NLD;CTG;7200;2196,97;8778720,91
NLD;CTG;225744;445603,14;1759721461
NLD;CTG;39778,32;123731,9;484885986,3
NLD;CTG;2143,2;12996,8;51395540,52
NLD;CTG;5600;981;3922538,31
NLD;CTG;122445;21317,55;85238436,83
NLD;CTG;176;2669,26;10451300,68
NLD;CTG;125;862,91;3378663,7
NLD;CTG;351;2386,33;9343508,07
NLD;CTG;2679;22247,9;88958450,62
NLD;CTG;288;96,48;385865
NLD;CTG;17550;2877,75;11509359,68
NLD;CTG;20500;2972,5;11888305,67
NLD;CTG;114060;17109;68426247,87
NLD;CTG;135952;248329,83;986606494
NLD;CTG;108;658,8;2629191,74
NLD;CTG;18288;62504,38;247040860,6
NLD;CTG;10401,2;56576,87;225728582
NLD;CTG;4239,89;10278,24;41019222,45
NLD;CTG;1296;3210;12810724,8
NLD;CTG;1591,68;4694,4;18734787,07
NLD;CTG;17350;50529,7;201234530,3
NLD;CTG;988;11064,33;43321609,61
NLD;CTG;354;5325,64;20852170,62
NLD;CTG;696;3506,82;13730708,23
NLD;CTG;1327;8148;31902923,63
NLD;CTG;250;2289,84;8965708,23
NLD;CTG;176;1791,76;7015510,85
NLD;CTG;925;7581,66;29685459,01
NLD;CTG;3300;1006,14;4023986,5
NLD;CTG;608;2501,92;9796092,62
NLD;CTG;333;1054,5;4128820,93
NLD;CTG;3561,6;18914,71;74059222,97
NLD;CTG;3273,53;237256,04;931412644,1
NLD;CTG;1276,53;42723,72;169047506,3
NLD;CTG;23760;19638,8;78525938,18
NLD;CTG;3528;15359,06;60656411,04
NLD;CTG;3706,56;22388,24;88755243,05
NLD;CTG;3420;24311,06;97022523,13
NLD;CTG;8064;33215,31;132539178,5
NLD;CTG;7228,32;42686,93;169275617,9
NLD;CTG;900;7363,93;28959317,47
NLD;CTG;2547;28167,1;111450454,6
NLD;CTG;277,2;2087,4;8259340,82
NLD;CTG;1666,5;12732,22;50378338,8
NLD;CTG;12336;12944,5;51218279,82
NLD;CTG;73;19998;79962202,98
NLD;CTG;26;5864;23447262,64
NLD;CTG;29496;50246,2;196735478,9
NLD;CTG;17712;72434,22;289217223,9
NLD;CTG;2390,4;14535,04;57202426,08
NLD;CTG;5;57445,72;227248374,8
NLD;CTG;7700;169750;678747072,5
NLD;CTG;65440;136820,81;545311928,6
NLD;CTG;20800;61776;246458440,8
NLD;CTG;87152;176731,46;703079516,5
NLD;CTG;93118;124475;492815178,7
NLD;CTG;130240;308444,53;1210209088
NLD;CTG;245000;688785,26;2771127746
NLD;CTG;385639;883796,31;3542226853
NLD;CTG;19456;77824;306049884,2
NLD;CTG;1360,8;8100;31853979
NLD;CTG;240;108;430110
NLD;CTG;21968;28604,18;112488512,2
NLD;CTG;5850;25971,62;101958606,6
NLD;CTG;17344;66591,58;264057869,4
NLD;CTG;20502;71350,22;280104553,2
NLD;CTG;2872,8;18078,74;71677932,89
NLD;CTG;982240;124760,14;492749607,3
NLD;CTG;145600;19416,25;76677030,86
NLD;CTG;7056;987,84;3824373,16
NLD;CTG;24600;67139,16;262878681,2
NLD;CTG;145752;367293,19;1429119629
NLD;CTG;16180;71855,09;285218520,4
NLD;CTG;112392,2;282963,13;1132410942
NLD;CTG;22296;84859,32;338489078,1
NLD;CTG;18748,8;121841,65;490194544,7
NLD;CTG;22704;31680;126431078,4
NLD;CTG;25622,6;52367,64;209392532,2
NLD;CTG;21824;33060,71;127992885,7
NLD;CTG;5320;24517,07;99176941,9
NLD;CTG;104834,45;261461,89;1032686364
NLD;CTG;12840;61052,37;246970268,2
NLD;CTG;5254,2;30984,21;121315713,3
NLD;CTG;1;63412,52;252540360,9
NLD;CTG;45224;101653,7;406463336
NLD;CTG;24000;53088,44;205529241
NLD;CTG;1043320;1820451,74;7194507809
NLD;CTG;22080;49693,1;192384352
NLD;CTG;276992;392555,76;1564970145
NLD;CTG;24000;46205,31;178881547,4
NLD;CTG;704255,52;1193265,62;4727245941
NLD;CTG;153312;324671,04;1271226730
NLD;CTG;1274,74;1000153,13;3961363100
NLD;CTG;22680;48157,69;190548421,5
NLD;CTG;96130;421737,11;1706019392
NLD;CTG;27,85;4921,95;19604865,14
NLD;CTG;27000;655168,5;2518998400
NLD;CTG;40500;982752,75;3847899600
NLD;CTG;21280;48232,45;189349505,2
NLD;CTG;20348;41967,75;164755733,9
NLD;CTG;50670,57;129183,98;508027627,9
NLD;CTG;22536;26176,12;104665477,6
NLD;CTG;369;7287,11;28826932,69
NLD;CTG;206;7177,04;28391508,99
NLD;CTG;615;6959,22;27529839,19
NLD;CTG;21456;43320,89;169619912,3
NLD;CTG;21120;44193,6;173036947,2
NLD;CTG;22880;43472;173823226,7
PAK;CTG;167360;32133,12;128239425,9
PAN;CTG;550;1001;3825872,05
PAN;CTG;250;450;1719922,5
PAN;CTG;50;244;932580,2
PAN;CTG;1440;5147,55;20582530,15
PAN;CTG;4409,34;16916,32;67640074,68
PAN;CTG;941;4963,3;19845804,68
PAN;CTG;4500;20070;77165336,7
PAN;CTG;2412,68;38437,93;148810524
PAN;CTG;655,2;3853,8;15409457,83
PAN;CTG;4965,57;40590,35;162032075,7
PAN;CTG;10112,31;45371,83;181205049,8
PAN;CTG;3512,21;33654,97;134294332,5
PAN;CTG;3169,44;10046,5;40143645,37
PAN;CTG;1465,25;10374,52;41453889,03
PAN;CTG;57834;21687,75;86738637,97
PAN;CTG;9792;6302,07;24230261,75
PAN;CTG;27000;5400;21591954
PAN;CTG;1,92;1377,74;5508907,16
PAN;CTG;25;192,5;735744,62
PAN;CTG;125;237,5;907736,87
PAN;CTG;4925;1182;4544565,42
PAN;CTG;1651,2;4625,85;18496507,48
PAN;CTG;44;1526,02;6101806,23
PAN;CTG;50;105,5;405627,45
PAN;CTG;3406,37;19213,68;75051631,25
PAN;CTG;1143,96;17149,94;65938260,81
PAN;CTG;7486,31;23494,03;93277913,75
PAN;CTG;27450;82307,01;328912392,2
PAN;CTG;22176,96;11644,51;45631803,71
PAN;CTG;1143,96;853,8;3282698,77
PAN;CTG;408,6;666,02;2560720,35
PAN;CTG;600;942,3;3648067,33
PAN;CTG;33,61;407,31;1576880,29
PAN;CTG;8,01;124,91;483582,81
PAN;CTG;5;9334;37322092,34
PAN;CTG;28;637,37;2450566,54
PAN;CTG;85;260,05;999842,84
PAN;CTG;1;7867;31456278,17
PAN;CTG;3;1132;4526313,32
PAN;CTG;7;28857;115385003,1
PAN;CTG;1;2949;11791605,99
PAN;CTG;1;21505,23;86008662,01
PAN;CTG;1;11779,68;47112005,58
PAN;CTG;17600;26640;106093800
PAN;CTG;26000;18025,24;72074102,38
PAN;CTG;3298,29;12006,75;48009109,94
PAN;CTG;1538,01;5598,72;22386537,86
PAN;CTG;73807,8;71048,82;278186681,2
PAN;CTG;387,36;1410,18;5638618,82
PAN;CTG;19687,46;38954,73;155760877,4
PAN;CTG;6980,73;14031,36;56104533,26
PAN;CTG;1627,8;4345,5;17375525,2
PAN;CTG;2741,9;17308,5;69208210,33
PAN;CTG;36;8146,8;31898225,12
PAN;CTG;94;25857,98;101245110,6
PAN;CTG;75000;18600;73595736
PAN;CTG;18900;8990,1;35563756,78
PAN;CTG;1395;39090;155675925
PAN;CTG;24;48,24;192520,05
PAN;CTG;27120;52019,19;207602344,9
PAN;CTG;2;62,86;250866,71
PAN;CTG;4693;25446,91;101555564,1
PAN;CTG;2216;4377,04;17468241,39
PAN;CTG;13;95143,4;373364126
PAN;CTG;4;72334;286208277,8
PAN;CTG;5000;39787,14;155783761,6
PAN;CTG;2100;3255;12601569,75
PAN;CTG;220;2816;10902003,2
PAN;CTG;41848;224979,12;897864670,4
PAN;CTG;2430;6933,6;27671165,56
PAN;CTG;7757,95;7518,72;30006309,27
PAN;CTG;12508,19;30465,34;121583516,1
PAN;CTG;38540,62;102949,68;410859818,9
PAN;CTG;9303;44204,8;173537877,7
PAN;CTG;604,8;2155,86;8603778,55
PAN;CTG;7764,72;49269,38;196628183,2
PAN;CTG;3395;13884,28;55529205,96
PAN;CTG;21218;45999,51;183955884,4
PAN;CTG;57834;21687,75;86385561,4
PAN;CTG;54000;10800;43688376
PAN;CTG;200;44;172733,88
PAN;CTG;2;4180;16539256,8
PAN;CTG;1205,55;11088,68;44348399,44
PAN;CTG;200;422;1656674,94
PAN;CTG;1090;2296,98;9017415,17
PAN;CTG;194;1006,4;3950894,92
PAN;CTG;21270;69551,91;274399589,1
PAN;CTG;2700;719;2822628,63
PAN;CTG;116,98;1651,2;6392538,24
PAN;CTG;4514,47;63721,86;246695994,9
PAN;CTG;227;370,01;1452574,15
PAN;CTG;365;36607,14;145730312,1
PAN;CTG;2100;3486;13685234,22
PAN;CTG;484;1232,8;4876808,86
PAN;CTG;100;664;2606711,28
PAN;CTG;240;338,4;1350513,79
PAN;CTG;140;120,4;476393,9
PAN;CTG;1380;8369,4;32401713,63
PAN;CTG;337,37;6274,13;24643076,11
PAN;CTG;25316,82;50594,9;200071221,2
PAN;CTG;3748,18;8869,67;35022246,78
PAN;CTG;13,37;1501,25;5940085,95
PAN;CTG;403,33;10932,05;43721968,72
PAN;CTG;199;965,1;3710626,13
PAN;CTG;200;800;3075848
PAN;CTG;2412;49132,44;188904896,6
PAN;CTG;400;4884;19173460,68
PAN;CTG;13,37;1209,6;4786096,89
PAN;CTG;288;826,56;3269772,17
PAN;CTG;3,59;95,04;373753,35
PAN;CTG;1202;961,98;3710937,47
PAN;CTG;405;4950;19754856
PAN;CTG;5160;73501;289423577,7
PAN;CTG;42;592,8;2365793,66
PAN;CTG;770;21004,15;81423185,9
PAN;CTG;147;32511,1;130766035,3
PAN;CTG;62;16680,82;66442208,18
PAN;CTG;1;1082,67;4250313,4
PAN;CTG;1172;10665,2;41289788,54
PAN;CTG;200;2900;11573552
PAN;CTG;10;4869,88;19202082,93
PAN;CTG;3;9982,8;39499543,72
PAN;CTG;300;6350;25125426
PAN;CTG;158;22812,72;89608285,87
PAN;CTG;250;14999,24;59142453,29
PAN;CTG;65;10826,82;42391655,83
PAN;CTG;130;3227,47;12726011,03
PAN;CTG;13,37;216;854660,16
PAN;CTG;280;4540,2;17766101,87
PAN;CTG;4;14179;54192846,95
PAN;CTG;2;1075,06;4281426,45
PAN;CTG;20;5526,64;22009843,8
PAN;CTG;108;1688,85;6725845,12
PAN;CTG;6;280,2;1077315,76
PAN;CTG;140;17566,78;67540931,41
PAN;CTG;1;626,19;2493801,67
PAN;CTG;5;1345,42;5358135,14
PAN;CTG;263;14943,6;57606530,39
PAN;CTG;142;1293,19;5150129,17
PAN;CTG;73;5000;19779400
PAN;CTG;46;58222;231869115
PAN;CTG;45;179,1;714766,6
PAN;CTG;75;15840;63093096
PAN;CTG;51;0,6;2322,87
PAN;CTG;100;10;38448,1
PAN;CTG;2;32;123033,92
PAN;CTG;36;40;159326
PAN;CTG;465,36;1882,76;7289011,2
PAN;CTG;9232,9;33382,73;129239570,1
PAN;CTG;2964,91;8098,07;31351273,1
PAN;CTG;1843,49;10055,39;38928939,61
PAN;CTG;141,95;3139,18;12153178,41
PAN;CTG;828;2852,59;11043659,55
PAN;CTG;10905,64;34551,77;133765450
PAN;CTG;1111,1;10189,52;39448217,2
PAN;CTG;14867,71;77436;305332471,1
PAN;CTG;2687,76;25607,16;101110895,5
PAN;CTG;9400;16420;63569209
PAN;CTG;259;2022,62;7986395,97
PAN;CTG;4147;8255,42;32596856,07
PAN;CTG;1010;5048,51;19934243,67
PAN;CTG;23714;35635,8;140709381,7
PAN;CTG;14;44,82;176973,56
PAN;CTG;620;269,5;1064131,53
PAN;CTG;181,95;3600;14214744
PAN;CTG;1013,96;8741,81;33843480,32
PAN;CTG;677,72;5250;20729835
PAN;CTG;47;100,8;398012,83
PAN;CTG;216;7841,92;30500544,21
PAN;CTG;13,52;1,41;5559,67
PAN;CTG;2440;12492,8;48365250,56
PAN;CTG;36;14,4;55748,88
PAN;CTG;17683,65;34307,03;131904012
PAN;CTG;6358,24;15096,24;58042174,5
PAN;CTG;10428,08;34961,13;134418902,2
PAN;CTG;10,08;176,4;682923,78
PAN;CTG;13,67;267,84;1036929,16
PAN;CTG;1176;9426,72;36495075,14
PAN;CTG;180;342;1324035,9
PAN;CTG;36;50,4;195121,08
PAN;CTG;2918;35939,7;139138751,6
PAN;CTG;60;17092,2;68212919,13
PAN;CTG;3600;6660;26523450
PAN;CTG;1000;4114,5;16457629,69
PAN;CTG;9000;14150;54082007,5
PAN;CTG;16500;19521;74610238,05
PAN;CTG;2641,6;4756,82;19026851,88
PAN;CTG;13690,8;40296,3;161181573,3
PAN;CTG;5193,6;6938,8;27754575,5
PAN;CTG;9792;6710;26995739,1
PAN;CTG;2000;6470;25443857,3
PAN;CTG;24637,2;24446,28;95970472,58
PAN;CTG;24000;5280;20764075,2
PAN;CTG;12;17012;65861107,4
PAN;CTG;9575;27676;108838360,8
PAN;CTG;3076;27840,08;111357814,4
PAN;CTG;24653,2;23856,05;93406693,8
PAN;CTG;300;453,2;1732153,06
PAN;CTG;17140;40957,22;161721221,5
PAN;CTG;2509,92;52176,08;208674579,6
PAN;CTG;1358,61;6168,34;24617104,73
PAN;CTG;19159;68787,41;274478811,6
PAN;CTG;210;392;1564424,96
PAN;CTG;14605,71;94100,18;368713836,5
PAN;CTG;147;862,4;3441734,91
PAN;CTG;1014,71;4837,84;19304075,76
PAN;CTG;786,05;6727,74;26844378,42
PAN;CTG;3283,06;22358,55;89211205,12
PAN;CTG;11086,31;74355,48;291860819,7
PAN;CTG;1056;2932,6;11703654,68
PAN;CTG;99000;355678,2;1405975267
PAN;CTG;5,25;122,55;483893,57
PAN;CTG;5;83,41;329347,72
PAN;CTG;5,5;95,1;375506,15
PAN;CTG;462;4407,75;17303812,71
PAN;CTG;45,97;2356,66;9305366,27
PAN;CTG;13;962,83;3801772,76
PAN;CTG;12;1163,15;4592744,3
PAN;CTG;224;12749,34;50341278,96
PAN;CTG;583;9471,08;37396938,21
PAN;CTG;28;885,11;3494892,23
PAN;CTG;10;1017,37;4017126,13
PAN;CTG;36;2451,89;9681385,74
PAN;CTG;500;5588,46;22066257,84
PAN;CTG;7700;1463;5776714,02
PAN;CTG;3;111,22;439156,61
PAN;CTG;42;855,09;3376357,06
PAN;CTG;17;268,81;1061407,03
PAN;CTG;9500;908;3585274,32
PAN;CTG;314;15210,72;60060136,34
PAN;CTG;41;1360,6;5372383,52
PAN;CTG;1553,5;6990,76;27899284,26
PAN;CTG;14,64;750,71;2964208,46
PAN;CTG;32;192,76;761120,57
PAN;CTG;395,18;2828,04;11310548,01
PAN;CTG;432;12066,15;48154556,71
PAN;CTG;5;478,25;1912727,39
PAN;CTG;30;5166;20610015,3
PAN;CTG;31;3044,43;12149954,79
PAN;CTG;264,6;4838,4;19303038,72
PAN;CTG;2147,4;21978;87682329,9
PAN;CTG;633,6;5932,8;23669202,24
PAN;CTG;20;169,54;669435,47
PAN;CTG;9900;35567,82;140597526,6
PAN;CTG;51000;9001;34846921,45
PAN;CTG;4000;34700;138748297
PAN;CTG;1469;14488,28;56877654,97
PAN;CTG;9846;40151,5;157625554,2
PAN;CTG;3;26100;102192723
PAN;CTG;20000;3740;14798282,4
PAN;CTG;164,7;19415,11;76018504,14
PAN;CTG;3178,75;71332,61;286986069,9
PAN;CTG;520,83;7789,98;31340725,43
PAN;CTG;160;14695;58758104,45
PAN;CTG;6064,37;24705,61;98785628,62
PAN;CTG;16803,98;90636,57;362411231,5
PAN;CTG;1000,65;5488,95;21947621,46
PAN;CTG;1506,82;8988,05;35938807,8
PAN;CTG;10499,4;259582,04;1037941383
PAN;CTG;10127,8;90613;362316986,6
PAN;CTG;211,3;3488,53;13893070,72
PAN;CTG;89,53;1478,09;5886493,42
PAN;CTG;99,62;1644,77;6550296,52
PAN;CTG;225,54;3723,77;14829914,02
PAN;CTG;192,59;3179,79;12663513,67
PAN;CTG;217;2011;8008807,5
PAN;CTG;22285,15;57552,04;222809845,3
PAN;CTG;8;33110,35;131883490,6
PAN;CTG;1;1805;7188412,5
PAN;CTG;1;1723;6861847,5
PAN;CTG;17372;8037,89;32139583,54
PAN;CTG;92;38584;153660780
PAN;CTG;8;800;3186000
PAN;CTG;8;992;3950640
PAN;CTG;45;20219;80522167,5
PAN;CTG;61;26350;104938875
PAN;CTG;135;675;2688187,5
PAN;CTG;375;1658,4;6631128,98
PAN;CTG;1000;6220;23773151
PAN;CTG;1911;15057,58;60207884,2
PAN;CTG;45;8820,98;35129552,85
PAN;CTG;15;6240;24850800
PAN;CTG;80;2188,42;8750419,25
PAN;CTG;130;10266,28;41049823,24
PAN;CTG;29,5;170;679746,7
PAN;CTG;6204;16759,9;67014627,74
PAN;CTG;360;591,52;2365198,63
PAN;CTG;4635;42624,4;168617011,5
PAN;CTG;285;15000;60167350
PAN;CTG;50000;41000;158729450
PAN;CTG;750;10236;40336501,53
PAN;CTG;21020;54930,18;217297200,5
PAN;CTG;75;92,64;362725,43
PAN;CTG;25000;20500;81654575
PAN;CTG;432;1883,52;7452636,59
PAN;CTG;432;1460,16;5777502,68
PAN;CTG;288;944,64;3737713,76
PAN;CTG;18;226,08;885200,41
PAN;CTG;415;922,8;3613158,8
PAN;CTG;707;5809,92;22988459,05
PAN;CTG;605;2738,88;10837090,82
PAN;CTG;358;1687,06;6656986,46
PAN;CTG;10;76,68;300235,17
PAN;CTG;29;215;841817,45
PAN;CTG;1354;3991,61;15628869,54
PAN;CTG;3047;8058,95;31222645,39
PAN;CTG;237,6;420;1644480,6
PAN;CTG;23;34081,55;135729772,9
PAN;CTG;99,69;2092,85;8194407,67
PAN;CTG;631,36;8460,76;33127513,52
PAN;CTG;618,41;16009,83;62685368,67
PAN;CTG;4971,7;91856,95;365880010,4
PAN;CTG;2020,72;10648,91;42216268,24
PAN;CTG;23871,8;192811,64;767997683,9
PAN;CTG;3530,19;58298,32;228824867,1
PAN;CTG;164,96;815,04;3245896,8
PAN;CTG;76,6;402;1600965
PAN;CTG;11054,4;17991,61;71188482,78
PAN;CTG;116,3;3201,94;12536971,93
PAN;CTG;17073,1;11494,56;45006145,06
PAN;CTG;442,55;1574,4;6270048
PAN;CTG;1354,12;22620,15;88567613,91
PAN;CTG;1142,21;19651,16;77190709,39
PAN;CTG;540;453,6;1776039,04
PAN;CTG;12700,24;6727,31;26618351,11
PAN;CTG;425;1081,2;4269161,44
PAN;CTG;2683;19750;78128630
PAN;CTG;1800;9660;37988819,4
PAN;CTG;1295;43084,75;169140819
PAN;CTG;2000;80;319954,4
PAN;CTG;14960;1562,4;6222258
PAN;CTG;4260;6079,38;23877296,62
PAN;CTG;1800;1191,6;4665626,38
PAN;CTG;19817,32;1386;5426785,98
PAN;CTG;365,5;5523;21682027,71
PAN;CTG;9696;4884,48;19124839,52
PAN;CTG;6334,37;19502,8;77982140,82
PAN;CTG;189,7;2748;10759601,64
PAN;CTG;5256,16;21655,37;86242511,01
PAN;CTG;208123,31;418348,67;1619615958
PAN;CTG;7211,72;29259,8;115372269,2
PAN;CTG;18000;6876;26922496,68
PAN;CTG;18600;35942,2;143748312,9
PAN;CTG;560;5485,81;21701206,06
PAN;CTG;1;199,94;782851,07
PAN;CTG;1;400;1566172
PAN;CTG;2;210;822240,3
PAN;CTG;10;61488;245916951,8
PAN;CTG;1;8535,75;33703750,3
PAN;CTG;25;8388,56;33184136,73
PAN;CTG;192;2705,27;10773737,77
PAN;CTG;420;2721,83;10839687,97
PAN;CTG;1;598,75;2364188,32
PAN;CTG;2;11539,36;45563624,53
PAN;CTG;1;3237,62;12783872,07
PAN;CTG;64;8016,5;31925711,25
PAN;CTG;6;2578,5;10268876,25
PAN;CTG;3130;12494,9;49760939,25
PAN;CTG;3;37083,33;145197182,8
PAN;CTG;3960;3548,4;13893511,81
PAN;CTG;18835,7;26743;105792098,8
PAN;CTG;20,27;2;7830,86
PAN;CTG;20,28;2;7830,86
PAN;CTG;0,01;15;59737,5
PAN;CTG;55;12;47790
PAN;CTG;5147,39;154723,37;599003790,8
PAN;CTG;172,14;6587,8;25504338,31
PAN;CTG;254674;156215,94;631927844,8
PAN;CTG;52682,76;120255,43;472095159,4
PAN;CTG;49;180,2;707423,75
PAN;CTG;1308,97;5917,21;23168421,55
PAN;CTG;25399,82;116748,08;457118934,8
PAN;CTG;213,72;9979,2;39072859,05
PAN;CTG;372,84;12230,4;47887275,07
PAN;CTG;99,81;2667,93;10446093,15
PAN;CTG;3621,99;83065,68;325237855,4
PAN;CTG;2226,05;135340,43;529915979,8
PAN;CTG;1588,77;49440,18;193579564
PAN;CTG;1108,08;10374;40618670,82
PAN;CTG;272,14;4150,08;16249347,73
PAN;CTG;254896;20558,18;79042296,04
PAN;CTG;1199,77;29670,28;114076589,2
PAN;CTG;5033,49;26881,42;105122126,6
